target		A:N	error	MCC	ACC	BACC	Sensitivity	Specificity	PPV	NPV	F1	AUC A	AUC N
Q15375_WT	Fold 3	1:8		0.0	0.8888888888888888	0.5	1.0	0.0	0.8888888888888888	0.0	0.9411764705882353	0.125	0.875
Q15375_WT	Fold 4	2:7		0.0	0.7777777777777778	0.5	1.0	0.0	0.7777777777777778	0.0	0.8750000000000001	0.42857142857142855	0.5714285714285714
Q15375_WT	Fold 5	2:7		-0.1889822365046136	0.6666666666666666	0.42857142857142855	0.8571428571428571	0.0	0.75	0.0	0.7999999999999999	0.8571428571428571	0.14285714285714285
Q15375_WT	Mean	-		-0.10446311396758938	0.7466666666666666	0.4607142857142857	0.9214285714285714	0.0	0.7944444444444445	0.0	0.8526470588235295	0.46964285714285714	0.5303571428571427
Q15375_WT	SD	-		0.07821671855685482	0.07297330251988352	0.029432703131133615	0.05886540626226723	0.0	0.04421235698634562	0.0	0.04619613668893427	0.21916566436231324	0.21916566436231327
Q15375_WT	Test set	8:13		-0.17541160386140586	0.5714285714285714	0.46153846153846156	0.9230769230769231	0.0	0.6	0.0	0.7272727272727274	0.6634615384615385	0.33653846153846156
Q15349_WT	Fold 1	5:17		0.5830951894845301	0.8636363636363636	0.7	1.0	0.4	0.85	1.0	0.9189189189189189	0.1411764705882353	0.8588235294117648
Q15349_WT	Fold 2	5:17		0.4166305453899284	0.8181818181818182	0.6705882352941177	0.9411764705882353	0.4	0.8421052631578947	0.6666666666666666	0.8888888888888888	0.2588235294117647	0.7411764705882353
Q15349_WT	Fold 3	4:17		0.4609772228646444	0.8571428571428571	0.625	1.0	0.25	0.85	1.0	0.9189189189189189	0.25	0.75
Q15349_WT	Fold 4	4:17		0.14852213144650114	0.7619047619047619	0.5661764705882353	0.8823529411764706	0.25	0.8333333333333334	0.3333333333333333	0.8571428571428571	0.3088235294117647	0.6911764705882353
Q15349_WT	Fold 5	4:17		0.25573907949350594	0.8095238095238095	0.5955882352941176	0.9411764705882353	0.25	0.8421052631578947	0.5	0.8888888888888888	0.4117647058823529	0.5882352941176471
Q15349_WT	Mean	-		0.372992833735822	0.8220779220779221	0.6314705882352941	0.9529411764705882	0.31	0.8435087719298245	0.7	0.8945516945516946	0.2741176470588235	0.7258823529411764
Q15349_WT	SD	-		0.14019274920035035	0.03354163658472325	0.04438318779344482	0.04018412065082196	0.0670820393249937	0.005653189484630149	0.24343224778007383	0.02102014549170845	0.08024975431769713	0.08024975431769714
Q15349_WT	Test set	8:38		0.39256570221045767	0.8478260869565217	0.6611842105263157	0.9473684210526315	0.375	0.8780487804878049	0.6	0.9113924050632912	0.2796052631578947	0.7203947368421052
Q15303_WT	Fold 1	27:112		0.6560920689465828	0.8992805755395683	0.796957671957672	0.9642857142857143	0.6296296296296297	0.9152542372881356	0.8095238095238095	0.9391304347826087	0.11739417989417991	0.8826058201058202
Q15303_WT	Fold 2	27:112		0.8117283588848186	0.9424460431654677	0.8940145502645502	0.9732142857142857	0.8148148148148148	0.956140350877193	0.88	0.9646017699115044	0.0310846560846561	0.968915343915344
Q15303_WT	Fold 3	27:112		0.809032965937032	0.9424460431654677	0.8799603174603174	0.9821428571428571	0.7777777777777778	0.9482758620689655	0.9130434782608695	0.9649122807017544	0.06580687830687833	0.9341931216931217
Q15303_WT	Fold 4	27:112		0.8161375661375662	0.9424460431654677	0.908068783068783	0.9642857142857143	0.8518518518518519	0.9642857142857143	0.8518518518518519	0.9642857142857143	0.030092592592592594	0.9699074074074073
Q15303_WT	Fold 5	28:111		0.6602054569564348	0.8920863309352518	0.8256113256113256	0.9369369369369369	0.7142857142857143	0.9285714285714286	0.7407407407407407	0.9327354260089685	0.06338481338481339	0.9366151866151866
Q15303_WT	Mean	-		0.7506392833724869	0.9237410071942446	0.8609225296725297	0.9641731016731017	0.7576719576719577	0.9425055186182874	0.8390319760754543	0.9531331251381101	0.06155262405262407	0.938447375947376
Q15303_WT	SD	-		0.06897967704515226	0.021015733621301356	0.0387699895854884	0.013823224136972708	0.07166659667979	0.01648420272638689	0.054547119526469644	0.012953764127214976	0.029033789531560522	0.029033789531560474
Q15303_WT	Test set	55:243		0.7011351726605064	0.9093959731543624	0.8530115974560419	0.9423868312757202	0.7636363636363637	0.9462809917355371	0.75	0.9443298969072166	0.05304900860456417	0.9469509913954358
Q15118_WT	Fold 1	54:131		0.6425136511131606	0.8486486486486486	0.8278201865988126	0.8778625954198473	0.7777777777777778	0.905511811023622	0.7241379310344828	0.8914728682170543	0.09202714164546226	0.9079728583545378
Q15118_WT	Fold 2	54:130		0.6647597589683302	0.8641304347826086	0.8226495726495726	0.9230769230769231	0.7222222222222222	0.8888888888888888	0.7959183673469388	0.9056603773584906	0.09173789173789174	0.9082621082621083
Q15118_WT	Fold 3	54:130		0.5567519169756224	0.8043478260869565	0.7911680911680912	0.823076923076923	0.7592592592592593	0.8916666666666667	0.640625	0.856	0.13717948717948716	0.8628205128205129
Q15118_WT	Fold 4	54:130		0.7331440454310038	0.8913043478260869	0.8581196581196582	0.9384615384615385	0.7777777777777778	0.9104477611940298	0.84	0.9242424242424243	0.05911680911680912	0.9408831908831911
Q15118_WT	Fold 5	54:130		0.6526556776748553	0.8586956521739131	0.8188034188034188	0.9153846153846154	0.7222222222222222	0.8880597014925373	0.78	0.9015151515151514	0.08091168091168091	0.9190883190883191
Q15118_WT	Mean	-		0.6499650100325944	0.8534253819036428	0.8237121854679106	0.8955725190839695	0.7518518518518519	0.8969149658531489	0.7561362596762843	0.895778164266624	0.09219460211826624	0.9078053978817338
Q15118_WT	SD	-		0.05146046975630315	0.025847674398116086	0.01951534890599325	0.037766237608497795	0.022931081013588542	0.008440187194869435	0.0626524344857027	0.02058163898862988	0.0232569746246655	0.02325697462466553
Q15118_WT	Test set	115:281		0.6921113580578404	0.8737373737373737	0.8442518954046109	0.9145907473309609	0.7739130434782608	0.9081272084805654	0.7876106194690266	0.9113475177304965	0.0794677394398886	0.9205322605601115
Q14680_WT	Fold 1	18:91		0.2866524376047517	0.8440366972477065	0.5946275946275946	0.967032967032967	0.2222222222222222	0.8627450980392157	0.5714285714285714	0.9119170984455958	0.23504273504273507	0.764957264957265
Q14680_WT	Fold 2	18:91		0.42005767118949133	0.8532110091743119	0.6892551892551892	0.9340659340659341	0.4444444444444444	0.8947368421052632	0.5714285714285714	0.913978494623656	0.163003663003663	0.836996336996337
Q14680_WT	Fold 3	18:91		0.5380566705448898	0.8899082568807339	0.688949938949939	0.989010989010989	0.3888888888888889	0.8910891089108911	0.875	0.9375	0.2783882783882784	0.7216117216117216
Q14680_WT	Fold 4	18:91		0.44622760888001006	0.8623853211009175	0.6947496947496947	0.945054945054945	0.4444444444444444	0.8958333333333334	0.6153846153846154	0.9197860962566845	0.19536019536019533	0.8046398046398047
Q14680_WT	Fold 5	17:91		0.19601937372586098	0.8333333333333334	0.5662572721396251	0.9560439560439561	0.17647058823529413	0.8613861386138614	0.42857142857142855	0.90625	0.2870071105365223	0.7129928894634777
Q14680_WT	Mean	-		0.3774027523890008	0.8565749235474007	0.6467679379444086	0.9582417582417582	0.33529411764705885	0.881158104200513	0.6123626373626373	0.9178863378651873	0.2317603964662788	0.7682396035337213
Q14680_WT	SD	-		0.11068087314167387	0.017576340087228373	0.05014532119819752	0.01725892892218279	0.10385097834091495	0.014308148883299208	0.13298992476938334	0.009786148725334775	0.04337740497008817	0.04337740497008818
Q14680_WT	Test set	38:196		0.45369322924972094	0.8717948717948718	0.6795112781954887	0.9642857142857143	0.39473684210526316	0.8915094339622641	0.6818181818181818	0.9264705882352942	0.17132116004296455	0.8286788399570354
Q14289_WT	Fold 1	14:92		0.4159683801008883	0.8867924528301887	0.6622670807453416	0.967391304347826	0.35714285714285715	0.9081632653061225	0.625	0.9368421052631578	0.15372670807453417	0.8462732919254659
Q14289_WT	Fold 2	15:91		0.6237636825227348	0.9150943396226415	0.7835164835164835	0.967032967032967	0.6	0.9361702127659575	0.75	0.9513513513513513	0.1377289377289377	0.8622710622710622
Q14289_WT	Fold 3	15:91		0.39633232929270423	0.8773584905660378	0.6501831501831502	0.967032967032967	0.3333333333333333	0.8979591836734694	0.625	0.9312169312169313	0.14725274725274723	0.8527472527472528
Q14289_WT	Fold 4	15:91		0.4589488419203374	0.8867924528301887	0.6835164835164835	0.967032967032967	0.4	0.9072164948453608	0.6666666666666666	0.9361702127659575	0.13846153846153847	0.8615384615384616
Q14289_WT	Fold 5	15:91		0.6531547391002007	0.9245283018867925	0.7611721611721611	0.989010989010989	0.5333333333333333	0.9278350515463918	0.8888888888888888	0.9574468085106383	0.178021978021978	0.8219780219780219
Q14289_WT	Mean	-		0.5096335945873731	0.8981132075471698	0.708131071826724	0.9715002388915434	0.4447619047619047	0.9154688416274605	0.711111111111111	0.9426054818216072	0.15103838190794713	0.8489616180920528
Q14289_WT	SD	-		0.09815233837382248	0.016699267984090254	0.04926740422258699	0.007993531409891213	0.09490417652078562	0.012971319061925043	0.09121662814985436	0.00913859483883423	0.013447371998494658	0.013447371998494672
Q14289_WT	Test set	27:201		0.6372238757954181	0.9254385964912281	0.8134328358208955	0.9601990049751243	0.6666666666666666	0.9554455445544554	0.6923076923076923	0.9578163771712159	0.08494564215957251	0.9150543578404275
Q14164_WT	Fold 1	18:69		0.7029734709378002	0.9080459770114943	0.8188405797101449	0.9710144927536232	0.6666666666666666	0.9178082191780822	0.8571428571428571	0.943661971830986	0.10869565217391305	0.891304347826087
Q14164_WT	Fold 2	17:70		0.8505118630876246	0.9540229885057471	0.8823529411764706	1.0	0.7647058823529411	0.9459459459459459	1.0	0.9722222222222222	0.08403361344537817	0.9159663865546218
Q14164_WT	Fold 3	17:70		0.5975436565262042	0.8850574712643678	0.7504201680672269	0.9714285714285714	0.5294117647058824	0.8947368421052632	0.8181818181818182	0.9315068493150684	0.06638655462184875	0.9336134453781513
Q14164_WT	Fold 4	17:70		0.5891527715988757	0.8735632183908046	0.7878151260504203	0.9285714285714286	0.6470588235294118	0.9154929577464789	0.6875	0.921985815602837	0.10252100840336136	0.8974789915966387
Q14164_WT	Fold 5	17:69		0.60564585026101	0.8837209302325582	0.7723785166240409	0.9565217391304348	0.5882352941176471	0.9041095890410958	0.7692307692307693	0.9295774647887325	0.09889173060528561	0.9011082693947143
Q14164_WT	Mean	-		0.669165522482303	0.9008821170809943	0.8023614663256607	0.9655072463768116	0.6392156862745098	0.9156187108033732	0.826411088911089	0.9397908647519693	0.09210571184995739	0.9078942881500426
Q14164_WT	SD	-		0.09091750232653974	0.026351853444616834	0.041790487314162295	0.021213737227563246	0.0721327041114844	0.015774786190897443	0.09461426258729762	0.016107641267172013	0.01388277346193721	0.0138827734619372
Q14164_WT	Test set	42:145		0.679734707318023	0.893048128342246	0.8211001642036124	0.9517241379310345	0.6904761904761905	0.9139072847682119	0.8055555555555556	0.9324324324324325	0.1035303776683087	0.8964696223316913
Q14012_WT		5:534	Not enough data in minority class of the training set for all 5 folds										
Q13976_WT	Fold 1	13:75		0.4563872077153417	0.875	0.7041025641025641	0.9466666666666667	0.46153846153846156	0.9102564102564102	0.6	0.9281045751633987	0.08205128205128205	0.917948717948718
Q13976_WT	Fold 2	13:75		0.31394920379593666	0.8522727272727273	0.6271794871794871	0.9466666666666667	0.3076923076923077	0.8875	0.5	0.9161290322580645	0.28	0.72
Q13976_WT	Fold 3	13:75		0.28224792256183584	0.8409090909090909	0.6205128205128205	0.9333333333333333	0.3076923076923077	0.8860759493670886	0.4444444444444444	0.9090909090909091	0.14666666666666664	0.8533333333333333
Q13976_WT	Fold 4	12:75		0.5648456717647683	0.9080459770114943	0.7366666666666667	0.9733333333333334	0.5	0.9240506329113924	0.75	0.948051948051948	0.10000000000000003	0.9
Q13976_WT	Fold 5	12:75		0.1267731382092775	0.8275862068965517	0.55	0.9333333333333333	0.16666666666666666	0.875	0.2857142857142857	0.9032258064516129	0.1711111111111111	0.8288888888888889
Q13976_WT	Mean	-		0.34884062880943195	0.8607628004179728	0.6476923076923077	0.9466666666666667	0.34871794871794876	0.8965765985069784	0.516031746031746	0.9209204542031866	0.155965811965812	0.8440341880341882
Q13976_WT	SD	-		0.13735017028432742	0.025837099042761796	0.060279682721666374	0.013333333333333346	0.10963849908740517	0.016330736316845992	0.1415507580904539	0.014512787311587314	0.06363419394250507	0.0636341939425051
Q13976_WT	Test set	17:172		0.3866004141009519	0.9047619047619048	0.6826265389876881	0.9534883720930233	0.4117647058823529	0.9425287356321839	0.4666666666666667	0.9479768786127168	0.14603283173734613	0.853967168262654
Q13882_WT	Fold 1	11:77		0.3968253968253968	0.8863636363636364	0.6623376623376623	0.961038961038961	0.36363636363636365	0.9135802469135802	0.5714285714285714	0.9367088607594937	0.16883116883116883	0.8311688311688311
Q13882_WT	Fold 2	10:78		0.8210201423071629	0.9659090909090909	0.85	1.0	0.7	0.9629629629629629	1.0	0.9811320754716981	0.041025641025641026	0.9589743589743589
Q13882_WT	Fold 3	10:78		0.6615384615384615	0.9318181818181818	0.8307692307692307	0.9615384615384616	0.7	0.9615384615384616	0.7	0.9615384615384616	0.16025641025641024	0.8397435897435898
Q13882_WT	Fold 4	10:77		0.6130102982671872	0.9310344827586207	0.7435064935064934	0.987012987012987	0.5	0.9382716049382716	0.8333333333333334	0.9620253164556961	0.12337662337662339	0.8766233766233766
Q13882_WT	Fold 5	10:77		0.9425823775466728	0.9885057471264368	0.95	1.0	0.9	0.9871794871794872	1.0	0.9935483870967742	0.0012987012987012985	0.9987012987012988
Q13882_WT	Mean	-		0.6869953352969762	0.9407262277951933	0.8073226773226774	0.9819180819180818	0.6327272727272727	0.9527065527065528	0.8209523809523809	0.9669906202644247	0.09895770895770896	0.901042291042291
Q13882_WT	SD	-		0.17010184026954872	0.03174280394639297	0.08927585809618525	0.01597464760420326	0.16857856560775794	0.022769919112052135	0.15338459164924093	0.01768549768360748	0.060730992676476594	0.060730992676476615
Q13882_WT	Test set	29:160		0.41810344827586204	0.873015873015873	0.6567887931034483	0.96875	0.3448275862068966	0.8908045977011494	0.6666666666666666	0.9281437125748503	0.1726293103448276	0.8273706896551724
Q13873_WT	Fold 1	1:9		0.0	0.9	0.5	1.0	0.0	0.9	0.0	0.9473684210526316	0.5555555555555556	0.4444444444444444
Q13873_WT	Fold 2	1:9		0.0	0.9	0.5	1.0	0.0	0.9	0.0	0.9473684210526316	0.6666666666666666	0.3333333333333333
Q13873_WT	Fold 3	2:8		0.0	0.8	0.5	1.0	0.0	0.8	0.0	0.888888888888889	0.5625	0.4375
Q13873_WT	Fold 4	2:8		0.0	0.8	0.5	1.0	0.0	0.8	0.0	0.888888888888889	1.0	0.0
Q13873_WT	Fold 5	1:8		0.0	0.8888888888888888	0.5	1.0	0.0	0.8888888888888888	0.0	0.9411764705882353	1.0	0.0
Q13873_WT	Mean	-		0.0	0.857777777777778	0.5	1.0	0.0	0.857777777777778	0.0	0.9227382180942552	0.7569444444444444	0.24305555555555552
Q13873_WT	SD	-		0.0	0.04322398358783749	0.0	0.0	0.0	0.04322398358783749	0.0	0.025314084109706977	0.18469263199369162	0.18469263199369162
Q13873_WT	Test set	7:15		-0.14907119849998599	0.6363636363636364	0.4666666666666667	0.9333333333333333	0.0	0.6666666666666666	0.0	0.7777777777777778	0.5047619047619047	0.49523809523809526
Q13705_WT		3:53	Not enough data in minority class for all 5 folds										
Q13627_WT	Fold 1	68:196		0.5058452884932829	0.8257575757575758	0.7193877551020409	0.9387755102040817	0.5	0.8440366972477065	0.7391304347826086	0.888888888888889	0.2034813925570228	0.7965186074429771
Q13627_WT	Fold 2	68:196		0.49090054986899717	0.8143939393939394	0.7309423769507803	0.9030612244897959	0.5588235294117647	0.855072463768116	0.6666666666666666	0.8784119106699751	0.140718787515006	0.8592812124849941
Q13627_WT	Fold 3	68:196		0.5727666176741258	0.8409090909090909	0.7776110444177671	0.9081632653061225	0.6470588235294118	0.8811881188118812	0.7096774193548387	0.8944723618090452	0.12710084033613442	0.8728991596638654
Q13627_WT	Fold 4	68:195		0.5496436259018178	0.8403041825095057	0.7342760180995476	0.9538461538461539	0.5147058823529411	0.8493150684931506	0.7954545454545454	0.8985507246376813	0.16274509803921566	0.8372549019607843
Q13627_WT	Fold 5	68:195		0.6095809405912862	0.8593155893536122	0.7710407239819005	0.9538461538461539	0.5882352941176471	0.8691588785046729	0.8163265306122449	0.9095354523227384	0.12858220211161386	0.8714177978883861
Q13627_WT	Mean	-		0.5457474045059019	0.8361360755847447	0.7466515837104073	0.9315384615384616	0.5617647058823529	0.8597542453651054	0.745451119374181	0.8939718676656657	0.15252566411179855	0.8474743358882015
Q13627_WT	SD	-		0.03962384609551476	0.013891714520928593	0.021199719031412132	0.020020797413373943	0.04832846095633821	0.012421720673420318	0.05008387164404283	0.009410902612471189	0.02601293416337993	0.02601293416337995
Q13627_WT	Test set	130:435		0.6518015569733291	0.8814159292035398	0.8097259062776304	0.9425287356321839	0.676923076923077	0.9070796460176991	0.7787610619469026	0.9244644870349492	0.1265605658709107	0.8734394341290893
Q13557_WT	Fold 1	12:98		0.506074696652856	0.9181818181818182	0.6981292517006803	0.9795918367346939	0.4166666666666667	0.9320388349514563	0.7142857142857143	0.9552238805970149	0.08843537414965985	0.9115646258503401
Q13557_WT	Fold 2	12:98		0.6880359903931604	0.9454545454545454	0.7865646258503401	0.9897959183673469	0.5833333333333334	0.9509803921568627	0.875	0.9700000000000001	0.10629251700680274	0.8937074829931972
Q13557_WT	Fold 3	12:98		0.6236095644623235	0.9363636363636364	0.7083333333333334	1.0	0.4166666666666667	0.9333333333333333	1.0	0.9655172413793104	0.1641156462585034	0.8358843537414966
Q13557_WT	Fold 4	12:98		0.4275005392338754	0.9	0.6879251700680272	0.9591836734693877	0.4166666666666667	0.9306930693069307	0.5555555555555556	0.9447236180904524	0.20663265306122447	0.7933673469387755
Q13557_WT	Fold 5	13:97		0.5481156077622339	0.9181818181818182	0.7204599524187153	0.979381443298969	0.46153846153846156	0.9313725490196079	0.75	0.9547738693467337	0.22680412371134018	0.7731958762886597
Q13557_WT	Mean	-		0.5586672797008899	0.9236363636363636	0.7202824666742192	0.9815905743740794	0.458974358974359	0.9356836357536382	0.778968253968254	0.9580477218827023	0.15845606283750613	0.8415439371624938
Q13557_WT	SD	-		0.08270005545475977	0.014469498650076743	0.031816917646542785	0.01236378476529296	0.05893718635233953	0.00702721463432704	0.13724270077102094	0.008112486318469345	0.04941053280635753	0.04941053280635755
Q13557_WT	Test set	22:215		0.6599366220803443	0.9493670886075949	0.768076109936575	0.9906976744186047	0.5454545454545454	0.9551569506726457	0.8571428571428571	0.9726027397260273	0.107399577167019	0.892600422832981
Q13555_WT	Fold 1	5:89		0.7660373272975585	0.9787234042553191	0.8	1.0	0.6	0.978021978021978	1.0	0.9888888888888888	0.017977528089887642	0.9820224719101124
Q13555_WT	Fold 2	5:89		0.2935555996451922	0.9468085106382979	0.5943820224719101	0.9887640449438202	0.2	0.9565217391304348	0.5	0.9723756906077348	0.06741573033707865	0.9325842696629214
Q13555_WT	Fold 3	5:89		0.6545910083897191	0.9680851063829787	0.79438202247191	0.9887640449438202	0.6	0.9777777777777777	0.75	0.9832402234636872	0.15280898876404492	0.8471910112359551
Q13555_WT	Fold 4	5:89		0.49634628323025326	0.9574468085106383	0.6943820224719102	0.9887640449438202	0.4	0.967032967032967	0.6666666666666666	0.9777777777777779	0.15280898876404492	0.8471910112359551
Q13555_WT	Fold 5	5:89		-0.024578112319113436	0.9361702127659575	0.4943820224719101	0.9887640449438202	0.0	0.946236559139785	0.0	0.967032967032967	0.4224719101123595	0.5775280898876405
Q13555_WT	Mean	-		0.43719042124872187	0.9574468085106382	0.6755056179775281	0.9910112359550561	0.36	0.9651182042205886	0.5833333333333333	0.9778631095542112	0.16269662921348313	0.8373033707865168
Q13555_WT	SD	-		0.2558527765090657	0.013733983497189413	0.10752795291143794	0.004102790692922603	0.2129162589689508	0.0112609519328122	0.3042903097250923	0.0070461833542370435	0.12760668435608558	0.12760668435608558
Q13555_WT	Test set	13:189		0.5018184301153374	0.9504950495049505	0.687016687016687	0.9894179894179894	0.38461538461538464	0.958974358974359	0.7142857142857143	0.9739583333333334	0.11518111518111515	0.8848188848188847
Q13554_WT		5:198	Not enough data in minority class of the training set for all 5 folds										
Q13554_WT	Fold 1	2:93		-0.0264813570666188	0.9473684210526315	0.4838709677419355	0.967741935483871	0.0	0.9782608695652174	0.0	0.972972972972973	0.25806451612903225	0.7419354838709677
Q13554_WT	Fold 2	3:92		0.0	0.968421052631579	0.5	1.0	0.0	0.968421052631579	0.0	0.983957219251337	0.1884057971014493	0.8115942028985508
Q13554_WT	Fold 3	2:92		0.7032948570222723	0.9893617021276596	0.75	1.0	0.5	0.989247311827957	1.0	0.9945945945945946	0.0	1.0
Q13554_WT	Fold 4	2:92		0.0	0.9787234042553191	0.5	1.0	0.0	0.9787234042553191	0.0	0.989247311827957	0.14130434782608695	0.8586956521739131
Q13554_WT	Fold 5	2:92		0.0	0.9787234042553191	0.5	1.0	0.0	0.9787234042553191	0.0	0.989247311827957	0.010869565217391304	0.9891304347826086
Q13554_WT	Mean	-		0.1353626999911307	0.9725195968645016	0.5467741935483871	0.9935483870967742	0.1	0.9786752085070782	0.2	0.9860038820949637	0.11972884525479197	0.880271154745208
Q13554_WT	SD	-		0.25939339989085564	0.012974402179733502	0.09293458252185763	0.011778979731293883	0.18257418583505539	0.006015166993600585	0.36514837167011077	0.00669369648074599	0.09174613806466672	0.0917461380646667
Q13554_WT	Test set	5:198		0.5898989898989899	0.9802955665024631	0.794949494949495	0.98989898989899	0.6	0.98989898989899	0.6	0.98989898989899	0.015656565656565657	0.9843434343434345
Q13546_WT	Fold 1	18:15		0.5898906801202691	0.7878787878787878	0.7722222222222221	0.6	0.9444444444444444	0.9	0.7391304347826086	0.7200000000000001	0.19999999999999998	0.7999999999999999
Q13546_WT	Fold 2	18:15		0.20149814827784024	0.6060606060606061	0.6	0.5333333333333333	0.6666666666666666	0.5714285714285714	0.631578947368421	0.5517241379310344	0.3851851851851852	0.6148148148148149
Q13546_WT	Fold 3	18:15		0.5111111111111111	0.7575757575757576	0.7555555555555555	0.7333333333333333	0.7777777777777778	0.7333333333333333	0.7777777777777778	0.7333333333333333	0.2037037037037037	0.7962962962962962
Q13546_WT	Fold 4	18:15		0.5709114201205474	0.7878787878787878	0.7833333333333333	0.7333333333333333	0.8333333333333334	0.7857142857142857	0.7894736842105263	0.7586206896551724	0.14814814814814817	0.8518518518518519
Q13546_WT	Fold 5	19:14		0.563621480190678	0.7878787878787878	0.768796992481203	0.6428571428571429	0.8947368421052632	0.8181818181818182	0.7727272727272727	0.7200000000000001	0.10902255639097744	0.8909774436090225
Q13546_WT	Mean	-		0.4874065679640892	0.7454545454545455	0.7359816207184628	0.6485714285714286	0.823391812865497	0.7617316017316018	0.7421376233733212	0.6967356321839081	0.20921191868560288	0.7907880813143973
Q13546_WT	SD	-		0.13265889606877504	0.06452007847543961	0.0625920050899328	0.07075876427050173	0.08802092392025537	0.09991800890274499	0.0527239887406283	0.06742890966647809	0.08645661994120195	0.0864566199412019
Q13546_WT	Test set	45:26		0.5453623985364717	0.7746478873239436	0.7816239316239316	0.8076923076923077	0.7555555555555555	0.65625	0.8717948717948718	0.7241379310344829	0.1512820512820513	0.8487179487179487
Q13470_WT	Fold 1	7:21		0.48038446141526137	0.8214285714285714	0.6428571428571428	1.0	0.2857142857142857	0.8076923076923077	1.0	0.8936170212765957	0.06122448979591837	0.9387755102040817
Q13470_WT	Fold 2	7:21		0.3090575499818436	0.7142857142857143	0.6666666666666666	0.7619047619047619	0.5714285714285714	0.8421052631578947	0.4444444444444444	0.8	0.1836734693877551	0.8163265306122449
Q13470_WT	Fold 3	6:21		0.6614378277661477	0.8888888888888888	0.75	1.0	0.5	0.875	1.0	0.9333333333333333	0.2142857142857143	0.7857142857142858
Q13470_WT	Fold 4	6:21		0.238455241619133	0.7037037037037037	0.6309523809523809	0.7619047619047619	0.5	0.8421052631578947	0.375	0.8	0.3412698412698413	0.6587301587301587
Q13470_WT	Fold 5	7:20		0.7049073768502414	0.8888888888888888	0.7857142857142857	1.0	0.5714285714285714	0.8695652173913043	1.0	0.9302325581395349	0.057142857142857155	0.9428571428571428
Q13470_WT	Mean	-		0.4788484915265254	0.8034391534391535	0.6952380952380952	0.9047619047619048	0.48571428571428577	0.8472936102798803	0.763888888888889	0.8714365825498926	0.17151927437641726	0.8284807256235828
Q13470_WT	SD	-		0.16884989535945505	0.0739621855897502	0.05609151899709404	0.10647942749999	0.09583148474999097	0.021930836634739163	0.2647403417684407	0.05475173820377675	0.09664268563836242	0.09664268563836242
Q13470_WT	Test set	13:47		0.24273401821882049	0.75	0.6178396072013094	0.851063829787234	0.38461538461538464	0.8333333333333334	0.4166666666666667	0.8421052631578947	0.3273322422258592	0.6726677577741408
Q13464_WT	Fold 1	64:144		0.5946355119057519	0.8317307692307693	0.7873263888888888	0.9027777777777778	0.671875	0.8609271523178808	0.7543859649122807	0.8813559322033898	0.12369791666666666	0.8763020833333334
Q13464_WT	Fold 2	64:144		0.5378431216436271	0.8076923076923077	0.7612847222222222	0.8819444444444444	0.640625	0.8466666666666667	0.7068965517241379	0.8639455782312925	0.11414930555555557	0.8858506944444444
Q13464_WT	Fold 3	63:145		0.4687991829769609	0.7836538461538461	0.7236453201970443	0.8758620689655172	0.5714285714285714	0.8246753246753247	0.6666666666666666	0.8494983277591973	0.1490968801313629	0.8509031198686372
Q13464_WT	Fold 4	63:144		0.6242014721108663	0.8454106280193237	0.7996031746031746	0.9166666666666666	0.6825396825396826	0.868421052631579	0.7818181818181819	0.8918918918918918	0.10041887125220461	0.8995811287477954
Q13464_WT	Fold 5	63:144		0.6835573268565048	0.8647342995169082	0.8447420634920635	0.8958333333333334	0.7936507936507936	0.9084507042253521	0.7692307692307693	0.9020979020979022	0.06360229276895946	0.9363977072310404
Q13464_WT	Mean	-		0.5818073230987422	0.8266443701226311	0.7833203338806787	0.894616858237548	0.6720238095238095	0.8618281801033605	0.7357996268704072	0.8777579264367347	0.11019305327494984	0.8898069467250502
Q13464_WT	SD	-		0.06710511692685996	0.025936629291624762	0.03674344314858843	0.013332958306039488	0.06583947165180892	0.025259136072903778	0.03914833879031951	0.017294194211423183	0.025748056917467274	0.025748056917467215
Q13464_WT	Test set	111:334		0.6390751528928776	0.8696629213483146	0.8049037061013109	0.9341317365269461	0.6756756756756757	0.896551724137931	0.7731958762886598	0.9149560117302054	0.10408911905917893	0.895910880940821
Q13237_WT	Fold 1	7:80		0.7833094464956099	0.9655172413793104	0.9160714285714285	0.975	0.8571428571428571	0.9873417721518988	0.75	0.9811320754716981	0.09821428571428574	0.9017857142857143
Q13237_WT	Fold 2	7:80		0.5403720350986858	0.9425287356321839	0.7080357142857143	0.9875	0.42857142857142855	0.9518072289156626	0.75	0.9693251533742331	0.07321428571428573	0.9267857142857142
Q13237_WT	Fold 3	8:79		0.5413081687180257	0.9310344827586207	0.7373417721518987	0.9746835443037974	0.5	0.9506172839506173	0.6666666666666666	0.9625	0.0870253164556962	0.9129746835443038
Q13237_WT	Fold 4	8:79		0.6898576769579587	0.9540229885057471	0.75	1.0	0.5	0.9518072289156626	1.0	0.9753086419753086	0.12658227848101267	0.8734177215189873
Q13237_WT	Fold 5	7:79		0.4069253147671804	0.9302325581395349	0.6365280289330922	0.9873417721518988	0.2857142857142857	0.9397590361445783	0.6666666666666666	0.962962962962963	0.059674502712477394	0.9403254972875226
Q13237_WT	Mean	-		0.592354528407492	0.9446672012830793	0.7495953887884268	0.9849050632911392	0.5142857142857142	0.9562665100156839	0.7666666666666666	0.9702457667568405	0.08894213381555155	0.9110578661844485
